osm_id,lat,lon,category,name,shop,amenity,cuisine,llm_category
3041504109,51.4796221,-0.1118556,supermarket,Ever Fresh Food & Wine,convenience,,,independent_fresh_food
3041652815,51.4781577,-0.1123655,supermarket,Happy Shopper,convenience,,,other
3041705494,51.509047,-0.1344125,supermarket,Tesco Express,convenience,,,convenience_chain
3041707059,51.5105264,-0.1360939,supermarket,Whole Foods Market,supermarket,,,chain_supermarket
3041743275,51.4654123,-0.1141672,supermarket,Crackerjack Food And Wine,convenience,,,convenience_chain
3043305147,51.3855128,-0.2525424,supermarket,Tesco Express,convenience,,,convenience_chain
3044059222,51.4717198,-0.1128798,supermarket,SN Food & Wine,convenience,,,other
3044755292,51.4705502,-0.1127356,supermarket,Low Cost Food & Wine,convenience,,,convenience_chain
3044755294,51.468558,-0.1132469,supermarket,Tesco Express,convenience,,,convenience_chain
3046564933,51.4703684,-0.1127199,supermarket,Haynuf,convenience,,,other
3047475219,51.5679044,-0.015383,supermarket,Raindrops Market,convenience,,,convenience_chain
3048239671,51.4858951,-0.1224945,supermarket,Up Box,convenience,,,other
3066007494,51.455582,-0.1580402,supermarket,Londis,supermarket,,,convenience_chain
3068419763,51.4557095,-0.1617839,supermarket,Amco Newsagents,convenience,,,other
3069104095,51.4562361,-0.1625807,supermarket,Tierra Verde,convenience,,,independent_fresh_food
3075629348,51.525097,-0.0493521,supermarket,Globe Corner,convenience,,,convenience_chain
3075629391,51.5251787,-0.0494448,supermarket,Tad's Coffee Offie,convenience,,,other
3082889777,51.5862185,-0.0915097,supermarket,Tesco Express,convenience,,,convenience_chain
3083248507,51.5850238,-0.0774615,supermarket,Today's Express,convenience,,,convenience_chain
3084282495,51.4637038,-0.1706301,supermarket,Sweet Express,convenience,,,other
3086183463,51.6331027,0.0534258,supermarket,Valley Mini Market,convenience,,,convenience_chain
3086703847,51.588854,-0.1096276,supermarket,Olive Tree Organic,supermarket,,,independent_fresh_food
3090725417,51.4578398,-0.1656901,supermarket,Bayley & Sage,convenience,,,independent_fresh_food
3104461620,51.5923479,0.233052,supermarket,Select Convenience,convenience,,,convenience_chain
3115377536,51.4877215,-0.1404017,supermarket,Alhayat,convenience,,,independent_fresh_food
3115502974,51.4970653,-0.2684946,supermarket,Marie's Store,convenience,,,convenience_chain
3116737862,51.5259001,-0.0693638,supermarket,Falcon News Ltd,convenience,,,other
3130095871,51.6357228,-0.0515252,supermarket,Oncu Food,supermarket,,,independent_fresh_food
3131242151,51.4955601,-0.1418667,supermarket,London Food and Wine,convenience,,,convenience_chain
3138276750,51.6416535,-0.0460313,supermarket,Asda,supermarket,,,chain_supermarket
3144612378,51.6609948,-0.0460589,supermarket,Nisa,convenience,,,convenience_chain
3152358847,51.6175918,-0.1105006,supermarket,Morrisons,supermarket,,,chain_supermarket
3160171945,51.5069272,-0.3375174,supermarket,Londis,convenience,,,convenience_chain
3160179099,51.6523171,-0.0738625,supermarket,Booze Store,supermarket,,,other
3160697950,51.4637798,-0.1708438,supermarket,Whistle Stop,convenience,,,convenience_chain
3161520228,51.5664568,0.0026739,supermarket,Garlands Express,convenience,,,convenience_chain
3163051609,51.4609137,-0.1667529,supermarket,The Source Bulk Foods,supermarket,,,independent_fresh_food
3172298034,51.6703924,-0.4005506,supermarket,Unknown,convenience,,,convenience_chain
3172317106,51.6740486,-0.4035335,supermarket,Unknown,convenience,,,convenience_chain
3172317386,51.6731703,-0.4026967,supermarket,Unknown,supermarket,,,chain_supermarket
3172653748,51.4752754,-0.1319555,supermarket,Tesco Express,convenience,,,convenience_chain
3174731009,51.6130967,-0.1573965,supermarket,Barnet Express,convenience,,,convenience_chain
3177559520,51.4328326,-0.3519633,supermarket,Fulwell Food and Wine,convenience,,,convenience_chain
3179049020,51.5420925,-0.3402487,supermarket,Lidl,supermarket,,,chain_supermarket
3190931061,51.4904091,-0.1327877,supermarket,Costcutter,supermarket,,,convenience_chain
3202320667,51.5470224,-0.179954,supermarket,Pricewise Food & Wine,supermarket,,,convenience_chain
3202905012,51.6072352,-0.1240143,supermarket,Metro-X,convenience,,,convenience_chain
3202935068,51.6071195,-0.1240022,supermarket,Eats and Bits,convenience,,,fast_food
3202935069,51.6071103,-0.1243817,supermarket,Station Supermarket,convenience,,,convenience_chain
3202935071,51.6071536,-0.1245494,supermarket,The Bounds Greens,supermarket,,,other
3205494801,51.5575088,-0.090152,supermarket,Shopping Garden,convenience,,,other
3211224012,51.3566371,0.1058154,supermarket,Morrisons Daily,convenience,,,convenience_chain
3216125760,51.5081155,-0.3362529,supermarket,Lidl,supermarket,,,chain_supermarket
3216484064,51.5180023,-0.3544919,supermarket,Unknown,convenience,,,convenience_chain
3216496085,51.5332215,-0.3240623,supermarket,Mediterranean Food,convenience,,,independent_fresh_food
3217214642,51.5182507,-0.3544796,supermarket,Unknown,convenience,,,convenience_chain
3217376064,51.4000732,-0.2389925,supermarket,Cash Count,convenience,,,other
3217478362,51.5525124,-0.086893,supermarket,Ege,convenience,,,fast_food
3217506461,51.5813869,-0.0943993,supermarket,St Ann's Food & Wine,convenience,,,convenience_chain
3217508961,51.5840271,-0.0900135,supermarket,Local Supermarket,convenience,,,convenience_chain
3217512662,51.589102,-0.073714,supermarket,Cudi,convenience,,,convenience_chain
3217518263,51.5923802,-0.0699827,supermarket,Ozdiller Supermarket,supermarket,,,independent_fresh_food
3217521161,51.5886973,-0.0725499,supermarket,Zi Mini-Mart,convenience,,,convenience_chain
3217540261,51.6032862,-0.0551597,supermarket,Londis,convenience,,,convenience_chain
3217641261,51.571338,-0.0960849,supermarket,Manor Food,convenience,,,convenience_chain
3219900903,51.508223,-0.1015116,supermarket,Bankside Newsagents & Groceries,convenience,,,other
3223507050,51.4930872,-0.1493513,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3230191330,51.4363025,-0.1581264,supermarket,Tesco Express,convenience,,,convenience_chain
3230591699,51.471885,-0.1669632,supermarket,Spar,convenience,,,convenience_chain
3236994792,51.4738964,-0.1921967,supermarket,Fulham Dairy,convenience,,,independent_fresh_food
3237045516,51.4427021,-0.1884821,supermarket,Tesco Express,convenience,,,convenience_chain
3238103475,51.5509767,-0.3391165,supermarket,Siragro,convenience,,,independent_fresh_food
3238133106,51.5514053,-0.3390092,supermarket,Star Food and Wine,convenience,,,convenience_chain
3238133107,51.5504997,-0.3392318,supermarket,Gucio Polish Deli,convenience,,,independent_fresh_food
3238133108,51.551507,-0.3389823,supermarket,Polska Chata,convenience,,,independent_fresh_food
3238234910,51.4884855,-0.2881424,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3239229105,51.4995084,-0.0094767,supermarket,Tesco Express,convenience,,,convenience_chain
3239742994,51.55028,-0.3309461,supermarket,Kubuś,convenience,,,independent_fresh_food
3247084412,51.5315795,-0.1207243,supermarket,A.Ts Food & Wine,convenience,,,convenience_chain
3247084421,51.532385,-0.1198963,supermarket,Easy Off Licence,convenience,,,other
3248517779,51.4756149,-0.1507842,supermarket,TSK Food & Wine,convenience,,,convenience_chain
3249150758,51.531313,-0.216861,supermarket,Tesco Express,supermarket,,,convenience_chain
3250494178,51.537686,-0.1304898,supermarket,Co-op Food,convenience,,,chain_supermarket
3257208430,51.5046155,-0.4588719,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3257304720,51.5025685,-0.4411582,supermarket,Bourne Food & Wine,convenience,,,convenience_chain
3257304723,51.5026374,-0.4419088,supermarket,Strawberry Local,convenience,,,convenience_chain
3259057402,51.5090589,-0.4737757,supermarket,Emporium Food Centre,convenience,,,independent_fresh_food
3260601465,51.5086289,-0.3381738,supermarket,Mleczko Delikatesy,convenience,,,independent_fresh_food
3260845562,51.5071145,-0.470823,supermarket,"ISA News, Food & Wine",convenience,,,other
3260879714,51.641778,-0.0689424,supermarket,Costcutter,convenience,,,convenience_chain
3261542726,51.3921405,0.0014144,supermarket,Loco,convenience,,,other
3265565715,51.3761616,-0.4543658,supermarket,Thames Express,convenience,,,convenience_chain
3267014461,51.6416312,-0.0703696,supermarket,Lifestyle Express,convenience,,,convenience_chain
3267254648,51.5050012,-0.4751096,supermarket,Danes Convenience Store,convenience,,,convenience_chain
3274933162,51.4888448,-0.1440304,supermarket,Pimlico Shopper,convenience,,,convenience_chain
3280271907,51.548733,-0.0769105,supermarket,Nisa,convenience,,,convenience_chain
3297347668,51.4978028,-0.4725227,supermarket,Unknown,convenience,,,convenience_chain
3312855693,51.4995861,-0.3788805,supermarket,Mini Punjab Convenience Store,convenience,,,convenience_chain
3314531761,51.4967517,-0.3842006,supermarket,Unknown,convenience,,,convenience_chain
3322101018,51.4844606,-0.1245344,supermarket,Shop Go Oriental Supermarket,convenience,,,independent_fresh_food
3322101025,51.4754729,-0.1511869,supermarket,Londis,convenience,,,convenience_chain
3322101586,51.4731386,-0.1619935,supermarket,Madina Halal Food Ltd,convenience,,,independent_fresh_food
3328254704,51.5020982,-0.3641271,supermarket,Toplocks Superstores,convenience,,,convenience_chain
3331046707,51.671073,-0.028994,supermarket,Enfield Lock Express,convenience,,,convenience_chain
3333957924,51.5028657,-0.1104465,supermarket,Tesco Express,convenience,,,convenience_chain
3335138010,51.5033626,-0.095461,supermarket,Shell Select,convenience,,,other
3335138108,51.4952836,-0.0993011,supermarket,Elephant & Castle Food & Wine,convenience,,,convenience_chain
3338322640,51.4575697,-0.1847815,supermarket,East Hill Mini Market,convenience,,,convenience_chain
3340248584,51.5076573,-0.3783882,supermarket,Mor Foods,supermarket,,,independent_fresh_food
3340681800,51.4745046,-0.1325135,supermarket,Friends Grocers,convenience,,,independent_fresh_food
3340683304,51.4746534,-0.1323941,supermarket,M. Hallalway,convenience,,,independent_fresh_food
3340683305,51.4715453,-0.1359965,supermarket,Quick Stop Food & Wine Supermarket,convenience,,,convenience_chain
3347009203,51.5030358,-0.0773827,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3352686439,51.5329452,-0.0065154,supermarket,Happy Off Licence,convenience,,,other
3353955809,51.3942681,-0.2386925,supermarket,Millennium Stores,convenience,,,convenience_chain
3356875069,51.515233,-0.0970086,supermarket,Tesco Express,convenience,,,convenience_chain
3356884658,51.5147619,-0.0973304,supermarket,Co-op Food,convenience,,,chain_supermarket
3357569136,51.5296311,-0.1330842,supermarket,Euston Express,convenience,,,convenience_chain
3357569151,51.5285533,-0.1325005,supermarket,Whistle Stop,convenience,,,convenience_chain
3357919385,51.4991279,-0.1649712,supermarket,Little Waitrose,convenience,,,chain_supermarket
3357919388,51.5161702,-0.1324019,supermarket,London Food & Wine,convenience,,,convenience_chain
3357919392,51.497441,-0.1673879,supermarket,Lord's Food & Wine,convenience,,,convenience_chain
3357923688,51.5012025,-0.1625851,supermarket,Bridges,convenience,,,other
3357928302,51.5157262,-0.1365592,supermarket,Snack N Gifts,convenience,,,other
3357928624,51.4990319,-0.1658549,supermarket,Knights,convenience,,,other
3357928801,51.5069399,-0.1428187,supermarket,M&S Simply Food,supermarket,,,chain_supermarket
3357928802,51.5139709,-0.149711,supermarket,M&S Simply Food,supermarket,,,chain_supermarket
3357928877,51.4992098,-0.164811,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3357928878,51.5162297,-0.1358869,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3358778599,51.458697,-0.1902438,supermarket,Best-one,convenience,,,convenience_chain
3361974009,51.3728767,-0.4848335,supermarket,Costcutter,convenience,,,convenience_chain
3361974031,51.3719807,-0.4862099,supermarket,Artbel Oriental Foods,convenience,,,independent_fresh_food
3361974038,51.3722722,-0.4853136,supermarket,Grab & Go - Vape Boss,convenience,,,other
3361974063,51.3743409,-0.4813212,supermarket,Premier Express,convenience,,,convenience_chain
3366926535,51.419527,-0.1672375,supermarket,Londis,convenience,,,convenience_chain
3371588016,51.62813,-0.3831783,supermarket,Co-op,convenience,,,chain_supermarket
3373898077,51.4735293,-0.1609152,supermarket,Cornners,convenience,,,convenience_chain
3373963774,51.4690127,-0.1709384,supermarket,Pyramids,convenience,,,independent_fresh_food
3375242493,51.537209,-0.256085,supermarket,Bridge Food,convenience,,,convenience_chain
3376475293,51.53967,-0.25269,supermarket,Unknown,convenience,,,convenience_chain
3378513925,51.5511271,0.0197902,supermarket,S.N.N Food & Wine,convenience,,,convenience_chain
3378513937,51.5530976,0.0239216,supermarket,Dames Food & Wine,convenience,,,convenience_chain
3380286696,51.4648751,-0.1811098,supermarket,Planet Food Store,convenience,,,convenience_chain
3382070593,51.3766689,-0.0959875,supermarket,Co-op Food,convenience,,,chain_supermarket
3382070793,51.3750829,-0.0913822,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3384334001,51.5213413,-0.0752895,supermarket,Aldi,supermarket,,,chain_supermarket
3384334003,51.5222622,-0.0752681,supermarket,City Supermarket,convenience,,,convenience_chain
3397559232,51.4666317,-0.1695008,supermarket,Niki Convenience Store,convenience,,,convenience_chain
3397559233,51.4665799,-0.169484,supermarket,Battersea Food & Wine,convenience,,,convenience_chain
3399173299,51.5030257,-0.110573,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3403716526,51.4349276,-0.465269,supermarket,Tesco Express,convenience,,,convenience_chain
3403727127,51.4359282,-0.4681327,supermarket,Unknown,convenience,,,convenience_chain
3406254098,51.3852021,-0.1015584,supermarket,J S Minimart,convenience,,,other
3406254496,51.3850727,-0.1019011,supermarket,Windmill Mini Market,convenience,,,other
3406254803,51.3854688,-0.1000826,supermarket,Foodland Supermarket,supermarket,,,independent_fresh_food
3409363194,51.4204229,-0.5081083,supermarket,Penton Stores,convenience,post_office,,other
3409720304,51.42093,-0.207372,supermarket,Little Waitrose,convenience,,,convenience_chain
3409720314,51.4239336,-0.2155559,supermarket,Tesco Express,convenience,,,convenience_chain
3411914993,51.590682,-0.103922,supermarket,Tesco Express,convenience,,,convenience_chain
3412445293,51.5359863,-0.2451289,supermarket,Sahar,supermarket,,,chain_supermarket
3412453293,51.5325224,-0.2341723,supermarket,Harrow Road Convenience Store,convenience,,,convenience_chain
3412461294,51.5265057,-0.2071294,supermarket,Deluxe Off-License,convenience,,,other
3412462193,51.5252807,-0.2040021,supermarket,Morgans News Food & Wine,convenience,,,other
3413104874,51.4841208,-0.1845379,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3419966207,51.4993717,-0.0858191,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3427699206,51.3936178,-0.0935957,supermarket,Whitehorse Stores,convenience,,,convenience_chain
3428900193,51.4396611,-0.0549723,supermarket,Inpans food,convenience,fast_food,,fast_food
3430187103,51.52404,-0.1275065,supermarket,Portland Food & Wine,convenience,,,convenience_chain
3431514908,51.5138999,-0.47321,supermarket,Chopra Food & Wine,convenience,,,convenience_chain
3440711094,51.4931469,-0.2224176,supermarket,B&K Newsagent Ltd,convenience,,,other
3442270770,51.5270606,-0.1364594,supermarket,Plentiful Foods Ltd,convenience,,,independent_fresh_food
3443017111,51.3977249,-0.093442,supermarket,Costcutter,convenience,,,convenience_chain
3443678104,51.4712489,-0.1684941,supermarket,AM 2 PM,convenience,,,convenience_chain
3447154068,51.4678577,-0.1704545,supermarket,Al Madina,convenience,,,independent_fresh_food
3448589421,51.3561817,0.1048616,supermarket,Londis,convenience,,,convenience_chain
3450865519,51.4683975,-0.1907218,supermarket,Best-one,convenience,,,convenience_chain
3450884604,51.4683583,-0.1903962,supermarket,Krystals Food Market,convenience,,,independent_fresh_food
3453947317,51.522997,-0.260491,supermarket,Tesco Express,convenience,,,convenience_chain
3455881294,51.5362751,-0.247632,supermarket,Way 2 Save,supermarket,,,other
3455907093,51.5485388,-0.2793325,supermarket,Harshil Newsagents,convenience,,,other
3455988440,51.4988824,-0.1378507,supermarket,Morrisons Daily,convenience,,,convenience_chain
3457053591,51.4740596,-0.1572682,supermarket,Dubai Food Center,convenience,,middle_eastern,independent_fresh_food
3460437960,51.4702993,-0.1719754,supermarket,Wahaya,convenience,,,other
3462038245,51.5883775,-0.2282702,supermarket,Costcutter,convenience,,,convenience_chain
3464988430,51.3699088,-0.3903354,supermarket,Londis,convenience,,,convenience_chain
3468565749,51.4741915,-0.153822,supermarket,Grocerify,convenience,,,convenience_chain
3470889061,51.465788,-0.1778907,supermarket,Sunrise Express,convenience,,,convenience_chain
3473952409,51.463674,-0.3016383,supermarket,Simply Local,convenience,,,convenience_chain
3475322954,51.5381431,-0.0859555,supermarket,Tesco Express,convenience,,,convenience_chain
3476186441,51.462883,-0.3021926,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3481449311,51.3793146,-0.1557502,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3485993644,51.4736273,-0.1606486,supermarket,UK Food & Wine,convenience,,,convenience_chain
3487059606,51.4619834,-0.2218468,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3495264899,51.417905,-0.187156,supermarket,Lathu Food & Wine,convenience,,,convenience_chain
3505183019,51.5215714,-0.0191046,supermarket,Taja Halal Food Store,convenience,,,independent_fresh_food
3505183020,51.5216349,-0.0190649,supermarket,Devons Food & Wine,convenience,,,convenience_chain
3507456980,51.5228975,-0.0109925,supermarket,Local Express,convenience,,,convenience_chain
3536507882,51.6060531,-0.0660883,supermarket,Sainsbury's,supermarket,,,chain_supermarket
3545156184,51.5150756,-0.3958534,supermarket,Londis,convenience,,,convenience_chain
3547717396,51.542715,-0.26847,supermarket,Hillside Centre,convenience,,,other
3547717996,51.545791,-0.27315,supermarket,Local Express,convenience,,,convenience_chain
3547779493,51.545213,-0.272511,supermarket,Corner Shop,convenience,,,convenience_chain
3547779494,51.548624,-0.2795487,supermarket,A Plus Superstore,convenience,,,other
3547786693,51.550916,-0.283069,supermarket,Stadium Food & Wine,convenience,,,convenience_chain
3551232240,51.4326056,-0.4184533,supermarket,Britannia Off License,convenience,,,other
3555184834,51.4506197,0.0123343,supermarket,Londis,convenience,,,convenience_chain
3555203415,51.4516664,0.0054756,supermarket,DMT Supermarket,convenience,,,independent_fresh_food
3555204318,51.4525175,0.0054373,supermarket,Unknown,convenience,,,convenience_chain
3559287021,51.6707391,-0.0211445,supermarket,Shelpa Express,convenience,,,convenience_chain
3559809293,51.5275278,-0.1388052,supermarket,Mestizo Mexican Market,supermarket,,,independent_fresh_food
3559809294,51.5274475,-0.1388066,supermarket,Rapashi Bangla Cash & Carry,convenience,,,independent_fresh_food
3568711003,51.3385147,-0.1166488,supermarket,Londis,convenience,,,convenience_chain
3569159818,51.3390952,-0.1158224,supermarket,Purley Express,convenience,,,convenience_chain
3569168817,51.3393646,-0.1153887,supermarket,Casa Buna,convenience,,,independent_fresh_food
3569207599,51.3394961,-0.1147075,supermarket,Card Factory,convenience,,,other
3569207600,51.3396198,-0.1145029,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3572390544,51.4192101,-0.4217874,supermarket,Shop 'N' Go,convenience,,,convenience_chain
3573166726,51.4322643,-0.4605322,supermarket,Londis,supermarket,,,convenience_chain
3573166739,51.4343688,-0.4656997,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3573166742,51.4343043,-0.4656387,supermarket,Coscutter,convenience,,,convenience_chain
3573166749,51.4329732,-0.4629389,supermarket,Co-op Food,supermarket,,,chain_supermarket
3574808276,51.5273154,-0.0175623,supermarket,Best-one,convenience,,,convenience_chain
3576622822,51.5128523,-0.0255565,supermarket,Premier,convenience,,,convenience_chain
3576622859,51.5114346,-0.0276089,supermarket,West India Store,convenience,,,independent_fresh_food
3576622871,51.5123077,-0.0290541,supermarket,All Seasons Food & Wine,convenience,,,independent_fresh_food
3588542336,51.446149,0.3260895,supermarket,Northfleet Food & Wine,convenience,,,convenience_chain
3594966807,51.5115388,-0.0564473,supermarket,Shadwell Grocers,convenience,,,independent_fresh_food
3595152297,51.3910281,-0.5036729,supermarket,Chertsey Local,convenience,,,convenience_chain
3595325918,51.4988153,-0.0159541,supermarket,Co-op Food,convenience,,,chain_supermarket
3606132322,51.5147715,-0.0675928,supermarket,E1 Local,supermarket,,,convenience_chain
3624879488,51.54075,-0.2538679,supermarket,Lloyd's Groceries,convenience,,,convenience_chain
3624879490,51.5414744,-0.2606454,supermarket,Tesco Express,convenience,,,convenience_chain
3637645294,51.5205416,-0.1408715,supermarket,Tesco Express,convenience,,,convenience_chain
3639334562,51.5507652,-0.1095613,supermarket,Kool Food and Wine,convenience,,,other
3643920755,51.5168305,-0.017319,supermarket,Denni's Popular,convenience,,,independent_fresh_food
3648100309,51.5582049,-0.1205919,supermarket,Mereb Food & Wine,convenience,,,independent_fresh_food
3652482627,51.5304223,-0.1845508,supermarket,Elgin Market,convenience,,,market
3654393371,51.4760109,-0.1064161,supermarket,New Camberwell Food and Wine,convenience,,,convenience_chain
3654393372,51.4763177,-0.1055464,supermarket,Spar,convenience,,,convenience_chain
3660611628,51.5198198,-0.0966905,supermarket,Geranium,supermarket,,,chain_supermarket
3662263447,51.476148,-0.2009529,supermarket,West 9 Food & Wine,convenience,,,convenience_chain
3664425342,51.5158124,-0.1951537,supermarket,Tawana Oriental Supermarket,supermarket,,,independent_fresh_food
3667291083,51.6041636,0.0948954,supermarket,Hainault Supermarket,convenience,,,independent_fresh_food
3667291088,51.6040424,0.0942334,supermarket,Costcutter,convenience,,,convenience_chain
3667291099,51.6054088,0.0991353,supermarket,PJ & VP Patel Convenience Store,convenience,,,other
3667301760,51.4614877,-0.1575062,supermarket,Londis,convenience,,,convenience_chain
3667301764,51.612714,0.1200719,supermarket,Premier,convenience,,,convenience_chain
3668669803,51.4741421,-0.2008632,supermarket,Little Waitrose,convenience,,,convenience_chain
3668994573,51.4749229,-0.200867,supermarket,Co-op Food,supermarket,,,chain_supermarket
3672487810,51.6500442,-0.1724743,supermarket,Pirqo Food Centre,convenience,,,independent_fresh_food
3674533884,51.5307232,-0.2066171,supermarket,Coronation Mini Market,convenience,,,independent_fresh_food
3684596482,51.3889301,-0.4890987,supermarket,Londis,convenience,,,convenience_chain
3691342298,51.4656939,-0.1816199,supermarket,The Co-operative Food,convenience,,,chain_supermarket
3691591688,51.5006326,-0.0522331,supermarket,Rotherhithe Village,convenience,,,other
3702122896,51.5443517,-0.1752761,supermarket,Tesco Express,convenience,,,convenience_chain
3705335132,51.4213308,-0.4343273,supermarket,Costcutter,supermarket,,,convenience_chain
3705335136,51.4452965,-0.410776,supermarket,RAJ Food & Wine,convenience,,,convenience_chain
3706671121,51.3804446,-0.0865371,supermarket,Cooperative Food,supermarket,,,chain_supermarket
3714081160,51.501038,-0.1121175,supermarket,4 Convenience,convenience,,,convenience_chain
3723647593,51.5816136,-0.126181,supermarket,Park Local Supermarket,convenience,,,convenience_chain
3724491749,51.5983611,-0.1193495,supermarket,Sammy's Supermarket,convenience,,,independent_fresh_food
3728922263,51.4293933,-0.4211673,supermarket,Dream Food & Wine,convenience,,,independent_fresh_food
3740500311,51.4350915,-0.5066146,supermarket,Bobby's Food & Wine,convenience,,,convenience_chain
3740500830,51.4290717,-0.495156,supermarket,Kit-Kat Newsagents,convenience,,,other
3740500832,51.4287154,-0.4527213,supermarket,Loco,convenience,,,other
3740500852,51.4286713,-0.4525827,supermarket,The Paper Shop,convenience,,,other
3749907547,51.4547854,-0.1392317,supermarket,Co-op Food,supermarket,,,chain_supermarket
3750179320,51.6060936,0.2188643,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3750388820,51.5839533,-0.0742445,supermarket,West Green Halal Meats,convenience,,,independent_fresh_food
3750909348,51.531172,-0.0891063,supermarket,Nisa,convenience,,,convenience_chain
3751479131,51.5310128,-0.0894539,supermarket,Murray Grove Food & Wine,convenience,,,convenience_chain
3751479135,51.5313134,-0.0895593,supermarket,Pelin Helin Minimarket,convenience,,,independent_fresh_food
3756642915,51.4817747,-0.0264793,supermarket,Payless Food Express,convenience,,,convenience_chain
3757102947,51.4835897,-0.3284667,supermarket,Syon Off Licence,convenience,,,other
3757136021,51.4069725,-0.40607,supermarket,Budgens,convenience,,,convenience_chain
3760471134,51.4355303,-0.1602435,supermarket,Tolian's,supermarket,,,independent_fresh_food
3761504660,51.5509303,-0.0862178,supermarket,Green Off Licence,convenience,,,other
3761504663,51.5508385,-0.0862768,supermarket,Lemporium,convenience,,,other
3761577298,51.5571001,-0.0835813,supermarket,Albion Food & Wine,convenience,,,convenience_chain
3761643206,51.5620198,-0.079617,supermarket,Church Street Food & Wine,convenience,,,convenience_chain
3761643226,51.5614665,-0.0822642,supermarket,Woody's Local,convenience,,,convenience_chain
3761737517,51.5620901,-0.0743141,supermarket,Pak Supermarket,convenience,,,independent_fresh_food
3764241097,51.5799773,-0.3364082,supermarket,Tesco Express,convenience,,,convenience_chain
3770513915,51.4286393,-0.454003,supermarket,Jay's Store,convenience,,,other
3770513920,51.4285253,-0.4949135,supermarket,Safeway Local,convenience,,,convenience_chain
3770515160,51.4350583,-0.5070866,supermarket,Staines Supermarket,convenience,,,convenience_chain
3770653857,51.5024116,-0.2273037,supermarket,B & Y Tropical Foods,convenience,,,independent_fresh_food
3771952461,51.4985722,-0.2344592,supermarket,Star Mini Market,convenience,,,independent_fresh_food
3774627180,51.4824122,-0.1351202,supermarket,Waitrose,supermarket,,,chain_supermarket
3780741648,51.5573797,-0.1182482,supermarket,Lidl,supermarket,,,chain_supermarket
3781056941,51.5065861,-0.2334452,supermarket,Tesca Fine Food & Wine,convenience,,,independent_fresh_food
3781060735,51.5061545,-0.2294641,supermarket,Al-Dimashqi,supermarket,,,independent_fresh_food
3782253771,51.5065895,-0.2389517,supermarket,Baytee Halal Supermarket,convenience,,,independent_fresh_food
3782253783,51.5063508,-0.2393284,supermarket,Premier Food & Wine,supermarket,,,convenience_chain
3787579772,51.5946414,-0.0056897,supermarket,Samy's,convenience,,,independent_fresh_food
3787579773,51.5960142,-0.0066295,supermarket,Unknown,convenience,,,convenience_chain
3788896806,51.5120941,-0.0903697,supermarket,Little Waitrose,convenience,,,convenience_chain
3791442017,51.4858373,-0.0944124,supermarket,Oli Food Centre,convenience,,,independent_fresh_food
3792908701,51.5994364,-0.0256443,supermarket,Luks Minimarket,convenience,,,independent_fresh_food
3796261410,51.4888227,-0.1060059,supermarket,Payless,convenience,,,convenience_chain
3796261414,51.4879725,-0.1049276,supermarket,Unknown,convenience,,,convenience_chain
3796265631,51.4838657,-0.0943792,supermarket,Astra Convenience Store,convenience,,,other
3796265633,51.4879892,-0.0954533,supermarket,Buy'N'Buy,convenience,,,convenience_chain
3809209695,51.5854381,-0.0352334,supermarket,Hitesh News & Convenience Store,convenience,,,other
3812886139,51.5932971,-0.0340623,supermarket,JB Food and Wine,convenience,,,convenience_chain
3813078091,51.5853784,-0.0387517,supermarket,Umit Supermarket,convenience,,,independent_fresh_food
3813667444,51.5256623,-0.0899332,supermarket,M&S Food,supermarket,,,chain_supermarket
3813864107,51.482539,-0.1026436,supermarket,Best-one,convenience,,,convenience_chain
3827778657,51.5203298,0.10767,supermarket,Co-op Food,supermarket,,,chain_supermarket
3831795564,51.5292447,-0.0561418,supermarket,Londis,convenience,,,convenience_chain
3835357162,51.50465,-0.017326,supermarket,Tian Tian Market,convenience,,,independent_fresh_food
3835417309,51.4244928,-0.2157756,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3837289000,51.5466663,-0.0124267,supermarket,Refill Therapy,convenience,,,independent_fresh_food
3838023409,51.5360857,-0.1235071,supermarket,Waitrose,supermarket,,,chain_supermarket
3838047414,51.5711316,-0.0895614,supermarket,Goldstar Stores,convenience,,,convenience_chain
3854130457,51.5433812,-0.1746786,supermarket,Unknown,convenience,,,convenience_chain
3854904208,51.5279928,-0.1051965,supermarket,Sainsbury's Local,convenience,,,convenience_chain
3860006037,51.4422238,-0.0010903,supermarket,Londis,convenience,,,convenience_chain
3865853877,51.5908184,-0.1030974,supermarket,Chung Hwa Hong Supermarket,supermarket,,,independent_fresh_food
